Model,Configuration,lumber,plywood: 2654,MDF,Veneer,nails,,staple,glue,fabric,thread,foam,foam glue: 2501,fiber padding (100g): 2509,fiber padding (200g): 2697,fiber ball: 2584,duck down,goose down,legs,base,Webbing:4874,packing,carpenter,seamstress,foam labor,Upholster labor,Packing labor,Labor Total,Manufacture total,Overhead,50% profit ,30% profit,Retail
FC-1633,Corner with Left Bumper,1100,qty:2,,,14,,50,25,qty:7,11,1000,qty:3.25,qty:3,qty:2.25,qty:0.7,,,300,,250,125,200,250,150,150,40,790,"3,665","1,100","9,529","7,147",
FC-1534,Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-1536,Sofa  Sleeper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-1605,Sofa  Sleeper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-1607,Wood Frame,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-1614,Left One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-1614,Right One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-1617,Sofa  Sleeper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-1629,Left One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-1629,Right One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-1640,Left One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-1640,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-1640,Right One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-1641,Left Armless Loveseat with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-1641,Left One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-1641,Right Corner with Armless Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-1642,Sofa Bed,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
"KES 12""X24""",Lumbar Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
"KES 17""",Accent Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
NDW-01,Cabinet,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
NDW-03,Cabinet,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
NDW-1201,Night Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-01,Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-01,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-01,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-01,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-02,Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-10,Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-10,Left One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-10,Left One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-10,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-10,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-10,Right One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-10,Right One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-10,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-10,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1002,Arm Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1002,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1008,Arm Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1008,Armless Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1008,Left One-Arm Chaise with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1008,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1008,Right One-Arm Chaise with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1008,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1008,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1009,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1010,Armless Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1010,Left Large One-Arm Chair with High Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1010,Left Large One-Arm Chair with Low Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1010,Left One-Arm Chair with High-Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1010,Left One-Arm Chair with Low-Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1010,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1010,Right Large One-Arm Chair with High Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1010,Right Large One-Arm Chair with Low Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1010,Right One-Arm Chair with High-Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1010,Right One-Arm Chair with Low-Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1011,Armless Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1011,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1011,Left Chaise Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1011,Left One-Arm Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1011,Right Chaise Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1011,Right One-Arm Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1012,Armless Lounge Sofa with Left Bookshelf,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1012,Armless Lounge Sofa with Right Bookshelf,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1012,Armless Loveseat with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1012,Armless Loveseat with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1012,Armless Sofa with Two Bookshelves,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1012,Large Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1012,Large Sofa with Storage,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1012,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1012,Right One-Arm Sofa with Two Bookshelves,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1012,Right One-Arm Sofa with Two Bookshelves,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1012,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1013,Armless Sofa with Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1013,Left One-Arm Sofa with Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1013,Right One-Arm Sofa with Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1015,Large Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1015,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1016,Left One-Arm Chaise with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1016,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1016,Right One-Arm Chaise with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1016,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1017,Left One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1017,Left One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1017,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1017,Right One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1017,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1018,Large Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1019,Accent Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1019,Armless Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1019,Back Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1019,Left One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1019,Left One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1019,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1019,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1019,Lumbar Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1019,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1019,Right One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1019,Right One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1019,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1020,Left One-Arm Chaise with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1020,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1020,Right One-Arm Chaise with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1020,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1026,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1026,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1026,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1027,Left One-Arm Chaise with Bookshelf,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1027,Left One-Arm Sofa with Bookshelf,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1027,Right One-Arm Chaise with Bookshelf,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1027,Right One-Arm Sofa with Bookshelf,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1027,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1028,Accent Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1028,Armless Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1028,Armless Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1028,Back Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1028,Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1028,Corner Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1028,Left One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1028,Left One-Arm Large Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1028,Left One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1028,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1028,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1028,Lumbar Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1028,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1028,Right One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1028,Right One-Arm Large Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1028,Right One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1028,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1029,Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1029,Left One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1029,Left One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1029,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1029,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1029,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1029,Right One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1029,Right One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1029,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1029,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1030,Accent Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1030,Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1030,Left One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1030,Right One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1030,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1031,Armless Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1031,Left One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1031,Left One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1031,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1031,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1031,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1031,Right One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1031,Right One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1031,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1031,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1032,Arm Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1032,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1032,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1086,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1086,Right One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1086,Right One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1086,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1086,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-1087,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-11,Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-11,Left One-Arm Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-11,Left One-Arm Sofa with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-11,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-11,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-11,Right One-Arm Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-11,Right One-Arm Sofa with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-11,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-12,Left One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-12,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-13,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-13,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-14,Left One-Arm Chair Right Return,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-14,Left One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-14,Left One-Arm Loveseat Right Return,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-14,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-14,Left One-Arm Sofa Right Return,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-14,Left Return Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-14,Left Return Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-14,Low-Arm Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-14,Low-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-14,Low-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-14,Right One-Arm Chair Left Return,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-14,Right One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-14,Right One-Arm Loveseat Left Return,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-14,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-14,Right One-Arm Sofa  Left Return,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-14,Right Return Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-14,Right Return Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-16,Bench,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-16,Chair,650,qty:1,,,10,,30,20,qty:5,10,850,qty:0.1,75,40,350,,,300,,200,100,150,200,100,100,40,590,"3,225",968,"8,385","6,289",
PS-16,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-18,Chair,650,qty:1,,,10,,30,20,qty:5,10,850,qty:0.1,75,40,350,,,300,,200,100,150,200,100,100,40,590,"3,225",968,"8,385","6,289",
PS-18,Sofa,1200,qty:2,,,15,,75,35,qty:10,16,1250,qty:0.2,125,120,700,,,300,,250,150,200,250,150,150,40,790,"5,026","1,508","13,068","9,801",
PS-18,Loveseat,900,qty:2,,,12,,60,30,qty:7,14,950,qty:0.2,125,80,700,,,300,,250,125,200,250,150,150,40,790,"4,336","1,301","11,274","8,455",
PS-18,Ottoman,400,qty:1,,,8,,20,15,qty:2,8,450,qty:0.1,50,40,qty:0,,,300,,200,100,150,200,100,100,40,590,"2,181",654,"5,671","4,253",
PS-19,Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-19,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-19,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-2011,Double Sofa with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-2013,Armless Large Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-2013,Bench,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-2013,Left One-Arm Large Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-2013,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-2013,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-2031,Chaise Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-601,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-601,Corner / Armless Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-601,Left One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-601,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-601,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-601,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-601,Right One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-601,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-601,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-602,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-602,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-602,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-604,Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-604,Left Corner with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-604,Left One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-604,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-604,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-604,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-604,Right Corner with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-604,Right One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-604,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-604,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Armless Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Armless Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Armless Loveseat with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Armless Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Armless Sofa with Left Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Armless Sofa with Right Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Back Pillow (Box),,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Back Pillow Case (Box),,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Large Armless Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Left One-Arm Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Left One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Left One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Left One-Arm Sofa with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Right One-Arm Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Right One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Right One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Right One-Arm Sofa with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-605,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-606,Corner with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-606,Loveseat with Storage,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
